priority,status,suggested_mode,display_name,normalized_name,aftership_slug,seventeen_track_key,country_iso,url,notes
P4,candidate,config_adapter,SZHYT,szhyt,,191157,CN,http://www.huayutong56.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,SZJR,szjr,,190961,CN,http://www.szjrscm56.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,SZM,szm,,191191,CN,http://www.xmszm.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,SZMY,szmy,,190523,CN,http://www.dxd-express.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,SZSZHYT,szszhyt,,191331,CN,http://zhonghongyuntong.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,SZWL,szwl,,191698,CN,http://www.shouzhengexp.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,SZXYD LOGISTICS,szxyd logistics,,190580,CN,http://www.xydfreight.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,SZXYDGJ,szxydgj,,192092,CN,http://www.xyd-ex.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,research_required,Tai Wan Global Business,tai wan global business,global-express,,,,Present in AfterShip catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,TaiShi,taishi,,190479,CN,http://www.gztaishi.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,Take Send,take send,,190139,CN,http://www.takesend.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,Tamer Logistics,tamer logistics,tamergroup-webhook,,,,Present in AfterShip catalog; research public tracking surface and tracking-number formats.
P4,candidate,research_required,Tamex,tamex,,101218,SA,https://tamex.com.sa/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,TANEX,tanex,,191432,CN,https://www.tanex56.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,Tanzania Post,tanzania post,,20031,TZ,http://www.posta.co.tz/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,research_required,TAQBIN Hong Kong,taqbin hong kong,taqbin-hk,,,,Present in AfterShip catalog; research public tracking surface and tracking-number formats.
P4,candidate,research_required,TASCO BERHAD,tasco berhad,tasco-my-webhook,,,,Present in AfterShip catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,Tata Express,tata express,,100687,AE,https://tataexpress.ae/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,research_required,Tax-Air,tax air,,101027,US,https://www.taxair.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,research_required,Tazmanian Freight Systems,tazmanian freight systems,tazmanian-freight,,,,Present in AfterShip catalog; research public tracking surface and tracking-number formats.
P4,candidate,research_required,TCC,tcc,,101181,CO,https://tcc.com.co/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,research_required,TCCS,tccs,,101295,IN,https://tccs.in/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,TCIEXPRESS,tciexpress,,100824,IN,https://www.tciexpress.in/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,Tclogx,tclogx,,190699,CN,https://www.tclogx.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,TD,td,,191829,CN,https://www.tdtrack.net/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,TDE,tde,,190318,CN,http://www.sztdgyl.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,research_required,TDG – The Delivery Group,tdg the delivery group,thedeliverygroup,,,,Present in AfterShip catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,TDGJ,tdgj,,191135,CN,http://www.tongdagj56.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,research_required,TDN,tdn,tdn,,,,Present in AfterShip catalog; research public tracking surface and tracking-number formats.
P4,candidate,research_required,TDN Online,tdn online,,101410,ES,http://tracking.tdnonline.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,TDTWL,tdtwl,,191541,CN,https://www.tuodatong56.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,research_required,TDV Group,tdv group,,101374,PT,https://tdv-group.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,Team Express,team express,,100987,AE,https://teamexpressme.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,Team Express Service LLC,team express service llc,teamexpressllc,,,,Present in AfterShip catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,Team Global Express,team global express,toll-nz,,,,Present in AfterShip catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,Team Global Express (MyTeamGE),team global express myteamge,,100872,AU,https://www.myteamge.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,team logistics,team logistics,,191506,CN,https://www.tmexp.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,research_required,Team Worldwide,team worldwide,,100613,US,https://www.teamww.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,TEAMGLOBLEEXPRESS,teamglobleexpress,,101288,US,https://teamglobalexp.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,Teamwork,teamwork,,191314,CN,http://www.teamwork56.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,Techlink,techlink,,191409,CN,http://www.techlinksz.cn/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,research_required,Teiker,teiker,,100382,MX,https://www.teiker.mx/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,Tej Couriers,tej couriers,,100912,IN,https://www.tejcouriers.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,TELAI,telai,,190967,CN,http://www.sztelai.com,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,Tele Post,tele post,,96031,GL,https://telepost.gl/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,research_required,Teleport,teleport,,100771,MY,https://www.teleport.asia/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,research_required,Teleship,teleship,,101242,GB,https://teleship.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,Teliway SIC Express,teliway sic express,sic-teliway,,,,Present in AfterShip catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,Temu,temu,,101451,CN,https://www.temu.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,Teng Hong,teng hong,,191728,CN,http://th1668.cn/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,TENGXIN,tengxin,,191040,CN,http://txfba.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,Tengyuan,tengyuan,,192108,CN,http://www.tengyuan56.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,TFH,tfh,,191865,CN,https://tfhyt.com.cn/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,TFM EXPRESS,tfm express,,101446,AE,https://tfmex.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,research_required,TFM Xpress,tfm xpress,tfm,,,,Present in AfterShip catalog; research public tracking surface and tracking-number formats.
P4,candidate,research_required,TFMXpress,tfmxpress,,100738,AU,https://tfmxpress.com.au/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,research_required,TForce Freight (UPS Freight),tforce freight ups freight,,100399,US,https://www.tforcefreight.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,research_required,Tforce-freight,tforce freight,tforce-freight,,,,Present in AfterShip catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,TFS,tfs,,190297,CN,http://www.tfs906.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,research_required,TFWW,tfww,,101112,US,https://tfwwi.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,TGGJ,tggj,,191634,CN,http://www.tggjth.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,TGSC,tgsc,,191622,CN,https://zjm668.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,TH,th,,191401,CN,http://www.51thhy.cn/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,Thailand Thai Post,thailand thai post,thailand-post,,,,Present in AfterShip catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,The Bird Air,the bird air,,191651,CN,https://www.thebird-air.com/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
P4,candidate,config_adapter,The Courier Guy (pudo),the courier guy pudo,,101163,ZA,https://pudo.co.za/,Present in 17TRACK catalog; research public tracking surface and tracking-number formats.
